site,sex,agegroup,estimate,tt,PE,lci,uci,n_black
Kidney and renal pelvis,Male,65-74,tce,.050000001,.0028624826983015,.0024904750753194,.0032344902865589,546
Kidney and renal pelvis,Male,65-74,tce,.1,.0063437384689207,.0055777537636459,.0071097235195339,546
Kidney and renal pelvis,Male,65-74,tce,.15000001,.0093865932917787,.0082721496000886,.0105010373517871,546
Kidney and renal pelvis,Male,65-74,tce,.2,.0119465729093724,.010528426617384,.0133647192269564,546
Kidney and renal pelvis,Male,65-74,tce,.25,.014081146587141,.012398031540215,.0157642625272274,546
Kidney and renal pelvis,Male,65-74,tce,.30000001,.0158581042249463,.0139427613466978,.0177734475582838,546
Kidney and renal pelvis,Male,65-74,tce,.34999999,.0173379540704725,.0152180083096027,.0194578990340233,546
Kidney and renal pelvis,Male,65-74,tce,.40000001,.0185712131664911,.0162700731307268,.0208723526448011,546
Kidney and renal pelvis,Male,65-74,tce,.44999999,.0195992112707227,.0171368382871151,.0220615826547146,546
Kidney and renal pelvis,Male,65-74,tce,.5,.0204556132865907,.0178491454571486,.0230620801448822,546
Kidney and renal pelvis,Male,65-74,tce,.55000001,.0211678808440148,.0184321273118258,.0239036343991756,546
Kidney and renal pelvis,Male,65-74,tce,.60000002,.0217585106881876,.0189063511788845,.0246106702834368,546
Kidney and renal pelvis,Male,65-74,tce,.64999998,.0222460273944282,.0192887242883444,.0252033323049545,546
Kidney and renal pelvis,Male,65-74,tce,.69999999,.0226457712850474,.0195932295173407,.0256983134895563,546
Kidney and renal pelvis,Male,65-74,tce,.75,.0229705130933154,.0198314879089594,.0261095389723778,546
Kidney and renal pelvis,Male,65-74,tce,.80000001,.0232309430911145,.0200132075697184,.0264486782252789,546
Kidney and renal pelvis,Male,65-74,tce,.85000002,.0234360551701303,.0201465412974358,.0267255678772926,546
Kidney and renal pelvis,Male,65-74,tce,.89999998,.0235936453307455,.0202385224401951,.026948768645525,546
Kidney and renal pelvis,Male,65-74,tce,.94999999,.0237108250041024,.0202954951673746,.0271261557936668,546
Kidney and renal pelvis,Male,65-74,tce,1,.0237935651378064,.0203227642923594,.0272643659263849,546
Kidney and renal pelvis,Male,65-74,tce,1.05,.023843979578126,.0203223079442978,.0273656509816647,546
Kidney and renal pelvis,Male,65-74,tce,1.1,.0238690098231683,.0203001853078604,.0274378340691328,546
Kidney and renal pelvis,Male,65-74,tce,1.15,.0238721148344149,.0202594511210918,.0274847783148289,546
Kidney and renal pelvis,Male,65-74,tce,1.2,.0238562106742218,.020202673971653,.0275097470730543,546
Kidney and renal pelvis,Male,65-74,tce,1.25,.0238237691936758,.0201320294290781,.027515510097146,546
Kidney and renal pelvis,Male,65-74,tce,1.3,.0237768965025823,.0200493652373552,.0275044273585081,546
Kidney and renal pelvis,Male,65-74,tce,1.35,.023717395906317,.0199562627822161,.0274785291403532,546
Kidney and renal pelvis,Male,65-74,tce,1.4,.0236468192531108,.0198540762066841,.0274395607411861,546
Kidney and renal pelvis,Male,65-74,tce,1.45,.0235665070413852,.0197439789772034,.0273890346288681,546
Kidney and renal pelvis,Male,65-74,tce,1.5,.0234776233235813,.0196269825100899,.0273282639682293,546
Kidney and renal pelvis,Male,65-74,tce,1.55,.023381181954569,.0195039678364992,.0272583961486816,546
Kidney and renal pelvis,Male,65-74,tce,1.6,.0232780697752496,.0193757060915232,.0271804332733154,546
Kidney and renal pelvis,Male,65-74,tce,1.65,.0231690657276561,.0192428715527058,.0270952600985765,546
Kidney and renal pelvis,Male,65-74,tce,1.7,.0230548336575142,.0191060453653336,.0270036216825247,546
Kidney and renal pelvis,Male,65-74,tce,1.75,.0229359403089308,.0189657397568226,.0269061401486397,546
Kidney and renal pelvis,Male,65-74,tce,1.8,.0228128998935933,.0188224203884602,.0268033798784018,546
Kidney and renal pelvis,Male,65-74,tce,1.85,.0226861823446428,.0186765063554049,.0266958586871624,546
Kidney and renal pelvis,Male,65-74,tce,1.9,.0225562183009206,.0185283813625574,.026584055274725,546
Kidney and renal pelvis,Male,65-74,tce,1.95,.0224234005863887,.018378397449851,.0264684036374092,546
Kidney and renal pelvis,Male,65-74,tce,2,.0222880899294884,.0182268712669611,.0263493079692125,546
Kidney and renal pelvis,Male,65-74,tce,2.05,.0221478752205259,.0180718675255775,.0262238830327988,546
Kidney and renal pelvis,Male,65-74,tce,2.0999999,.0220058345569946,.017915915697813,.0260957535356283,546
Kidney and renal pelvis,Male,65-74,tce,2.1500001,.0218622442420494,.0177592542022467,.0259652342647314,546
Kidney and renal pelvis,Male,65-74,tce,2.2,.0217173592517519,.0176021065562963,.025832612067461,546
Kidney and renal pelvis,Male,65-74,tce,2.25,.0215714110897654,.0174446702003479,.0256981514394283,546
Kidney and renal pelvis,Male,65-74,tce,2.3,.0214246123036358,.0172871258109808,.0255620982497931,546
Kidney and renal pelvis,Male,65-74,tce,2.3499999,.0212771574248053,.0171296410262585,.0254246741533279,546
Kidney and renal pelvis,Male,65-74,tce,2.4000001,.021129223738067,.0169723611325026,.0252860877662897,546
Kidney and renal pelvis,Male,65-74,tce,2.45,.0209809754505013,.0168154239654541,.0251465272158384,546
Kidney and renal pelvis,Male,65-74,tce,2.5,.0208325606851612,.0166589543223381,.0250061675906181,546
Kidney and renal pelvis,Male,65-74,tce,2.55,.0206841154224075,.0165030620992184,.0248651690781116,546
Kidney and renal pelvis,Male,65-74,tce,2.5999999,.0205357638220336,.016347847878933,.0247236788272858,546
Kidney and renal pelvis,Male,65-74,tce,2.6500001,.0203876195609294,.0161934029310942,.0245818365365267,546
Kidney and renal pelvis,Male,65-74,tce,2.7,.0202397908718218,.0160398092120886,.0244397725909948,546
Kidney and renal pelvis,Male,65-74,tce,2.75,.0200923737325819,.015887139365077,.0242976080626249,546
Kidney and renal pelvis,Male,65-74,tce,2.8,.0199454550502161,.0157354585826397,.0241554509848356,546
Kidney and renal pelvis,Male,65-74,tce,2.8499999,.0197991128691786,.0155848236754537,.024013401940465,546
Kidney and renal pelvis,Male,65-74,tce,2.9000001,.0196534165013562,.0154352830722928,.0238715503364801,546
Kidney and renal pelvis,Male,65-74,tce,2.95,.0195084300430323,.0152868833392859,.0237299762666225,546
Kidney and renal pelvis,Male,65-74,tce,3,.0193642088741481,.0151396617293358,.0235887560993433,546
Kidney and renal pelvis,Male,65-74,tce,3.05,.0192181882509708,.0149916289374232,.0234447475522757,546
Kidney and renal pelvis,Male,65-74,tce,3.0999999,.0190730676914627,.0148448757827282,.0233012586832047,546
Kidney and renal pelvis,Male,65-74,tce,3.1500001,.0189288856712051,.0146994264796376,.0231583453714848,546
Kidney and renal pelvis,Male,65-74,tce,3.2,.0187856781660286,.0145553015172482,.0230160541832447,546
Kidney and renal pelvis,Male,65-74,tce,3.25,.0186434749340345,.0144125167280436,.0228744335472584,546
Kidney and renal pelvis,Male,65-74,tce,3.3,.0185023026398738,.0142710860818624,.0227335188537836,546
Kidney and renal pelvis,Male,65-74,tce,3.3499999,.0183621845005539,.0141310207545757,.0225933473557234,546
Kidney and renal pelvis,Male,65-74,tce,3.4000001,.0182231399300312,.0139923272654414,.0224539525806904,546
Kidney and renal pelvis,Male,65-74,tce,3.45,.0180851874636156,.0138550139963627,.0223153606057167,546
Kidney and renal pelvis,Male,65-74,tce,3.5,.0179483410323819,.0137190818786621,.0221775993704796,546
Kidney and renal pelvis,Male,65-74,tce,3.55,.0178126128506191,.0135845355689526,.0220406912267208,546
Kidney and renal pelvis,Male,65-74,tce,3.5999999,.0176780129601155,.0134513732045889,.0219046529382467,546
Kidney and renal pelvis,Male,65-74,tce,3.6500001,.0175445487879806,.0133195938542485,.0217695031315088,546
Kidney and renal pelvis,Male,65-74,tce,3.7,.0174122278617097,.0131891956552863,.0216352604329586,546
Kidney and renal pelvis,Male,65-74,tce,3.75,.0172810541504881,.0130601739510894,.0215019341558218,546
Kidney and renal pelvis,Male,65-74,tce,3.8,.017151030762345,.0129325231537223,.0213695392012596,546
Kidney and renal pelvis,Male,65-74,tce,3.8499999,.0170221594386652,.0128062386065722,.0212380811572075,546
Kidney and renal pelvis,Male,65-74,tce,3.9000001,.0168944400702405,.0126813109964132,.0211075693368912,546
Kidney and renal pelvis,Male,65-74,tce,3.95,.0167678732398283,.0125577347353101,.0209780111908913,546
Kidney and renal pelvis,Male,65-74,tce,4,.0166424566707222,.0124355005100369,.0208494123071432,546
Kidney and renal pelvis,Male,65-74,tce,4.0500002,.0165157199823246,.0123127838596702,.0207186564803123,546
Kidney and renal pelvis,Male,65-74,tce,4.0999999,.0163901669896123,.0121914278715849,.0205889064818621,546
Kidney and renal pelvis,Male,65-74,tce,4.1500001,.0162657905276073,.0120714195072651,.0204601623117924,546
Kidney and renal pelvis,Male,65-74,tce,4.1999998,.0161425875051867,.011952749453485,.0203324258327484,546
Kidney and renal pelvis,Male,65-74,tce,4.25,.0160205494828125,.0118354028090835,.020205695182085,546
Kidney and renal pelvis,Male,65-74,tce,4.3000002,.0158996709868332,.0117193702608347,.0200799722224474,546
Kidney and renal pelvis,Male,65-74,tce,4.3499999,.0157799459914188,.0116046387702227,.0199552532285452,546
Kidney and renal pelvis,Male,65-74,tce,4.4000001,.0156613645949019,.0114911952987313,.0198315344750881,546
Kidney and renal pelvis,Male,65-74,tce,4.4499998,.0155439210328094,.0113790277391672,.019708814099431,546
Kidney and renal pelvis,Male,65-74,tce,4.5,.0154276046743618,.0112681202590466,.0195870883762836,546
Kidney and renal pelvis,Male,65-74,tce,4.5500002,.0153124079301504,.011158462613821,.0194663535803556,546
Kidney and renal pelvis,Male,65-74,tce,4.5999999,.015198322881029,.011050040833652,.0193466059863567,546
Kidney and renal pelvis,Male,65-74,tce,4.6500001,.0150853380961844,.0109428400173783,.0192278362810612,546
Kidney and renal pelvis,Male,65-74,tce,4.6999998,.0149734462542417,.0108368480578065,.019110044464469,546
Kidney and renal pelvis,Male,65-74,tce,4.75,.0148626355515725,.0107320500537753,.0189932212233543,546
Kidney and renal pelvis,Male,65-74,tce,4.8000002,.0147528972244039,.0106284338980913,.0188773609697819,546
Kidney and renal pelvis,Male,65-74,tce,4.8499999,.0146442223258038,.0105259856209159,.0187624599784613,546
Kidney and renal pelvis,Male,65-74,tce,4.9000001,.0145365986847671,.0104246903210878,.0186485070735216,546
Kidney and renal pelvis,Male,65-74,tce,4.9499998,.0144300181565139,.0103245358914137,.0185355003923178,546
Kidney and renal pelvis,Male,65-74,tce,5,.0143244684298356,.0102255074307323,.0184234287589788,546
Kidney and renal pelvis,Male,65-74,tde,0,0,0,0,546
Kidney and renal pelvis,Male,65-74,tde,.050000001,.0042256224247663,.0041838432662189,.0042674015276134,546
Kidney and renal pelvis,Male,65-74,tde,.1,.0091721161116143,.0090782307088375,.0092660011723638,546
Kidney and renal pelvis,Male,65-74,tde,.15000001,.0135388282478461,.0133989881724119,.0136786680668592,546
Kidney and renal pelvis,Male,65-74,tde,.2,.0172782555488977,.0170996524393559,.0174568593502045,546
Kidney and renal pelvis,Male,65-74,tde,.25,.0204644353957897,.0202535148710012,.0206753555685282,546
Kidney and renal pelvis,Male,65-74,tde,.30000001,.0231828004857429,.0229450259357691,.0234205741435289,546
Kidney and renal pelvis,Male,65-74,tde,.34999999,.0255093644253655,.0252492930740118,.0257694367319345,546
Kidney and renal pelvis,Male,65-74,tde,.40000001,.0275076708503855,.0272290892899036,.0277862530201674,546
Kidney and renal pelvis,Male,65-74,tde,.44999999,.0292298733447585,.0289359390735626,.0295238066464663,546
Kidney and renal pelvis,Male,65-74,tde,.5,.030718638622568,.0304119903594255,.0310252867639065,546
Kidney and renal pelvis,Male,65-74,tde,.55000001,.0320089483470157,.0316918045282364,.0323260948061943,546
Kidney and renal pelvis,Male,65-74,tde,.60000002,.0331296227471552,.0328038483858109,.0334553942084312,546
Kidney and renal pelvis,Male,65-74,tde,.64999998,.0341045390937313,.0337717197835445,.034437358379364,546
Kidney and renal pelvis,Male,65-74,tde,.69999999,.0349536014407359,.034615084528923,.0352921187877655,546
Kidney and renal pelvis,Male,65-74,tde,.75,.0356934939131517,.035350427031517,.0360365621745586,546
Kidney and renal pelvis,Male,65-74,tde,.80000001,.0363382850865667,.0359916500747204,.0366849191486835,546
Kidney and renal pelvis,Male,65-74,tde,.85000002,.0368999017278574,.0365505442023277,.0372492596507072,546
Kidney and renal pelvis,Male,65-74,tde,.89999998,.0373888815911589,.0370375290513039,.037740234285593,546
Kidney and renal pelvis,Male,65-74,tde,.94999999,.0378152532897633,.0374625213444233,.0381679870188236,546
Kidney and renal pelvis,Male,65-74,tde,1,.0381875607842976,.0378339812159538,.03854114189744,546
Kidney and renal pelvis,Male,65-74,tde,1.05,.0385084177411521,.0381544828414917,.0388623513281345,546
Kidney and renal pelvis,Male,65-74,tde,1.1,.0387882609560099,.0384343676269054,.0391421541571617,546
Kidney and renal pelvis,Male,65-74,tde,1.15,.0390321565663282,.0386786460876465,.0393856652081013,546
Kidney and renal pelvis,Male,65-74,tde,1.2,.039244409872624,.0388915836811066,.0395972356200218,546
Kidney and renal pelvis,Male,65-74,tde,1.25,.0394286952682701,.0390768125653267,.0397805795073509,546
Kidney and renal pelvis,Male,65-74,tde,1.3,.0395881677804074,.0392374582588673,.0399388782680035,546
Kidney and renal pelvis,Male,65-74,tde,1.35,.039725548159845,.0393762178719044,.0400748811662197,546
Kidney and renal pelvis,Male,65-74,tde,1.4,.0398431926066391,.0394954159855843,.0401909686625004,546
Kidney and renal pelvis,Male,65-74,tde,1.45,.0399431523972541,.0395970940589905,.0402892120182514,546
Kidney and renal pelvis,Male,65-74,tde,1.5,.0400272187400633,.0396830178797245,.0403714179992676,546
Kidney and renal pelvis,Male,65-74,tde,1.55,.0400969634097094,.0397547483444214,.0404391810297966,546
Kidney and renal pelvis,Male,65-74,tde,1.6,.0401537700858557,.0398136526346207,.0404938869178295,546
Kidney and renal pelvis,Male,65-74,tde,1.65,.0401988588657162,.0398609414696693,.0405367761850357,546
Kidney and renal pelvis,Male,65-74,tde,1.7,.0402332174766021,.0398975908756256,.0405688434839249,546
Kidney and renal pelvis,Male,65-74,tde,1.75,.0402576070521857,.0399243496358395,.0405908636748791,546
Kidney and renal pelvis,Male,65-74,tde,1.8,.0402727209673964,.0399419069290161,.0406035333871841,546
Kidney and renal pelvis,Male,65-74,tde,1.85,.040279200990858,.039950892329216,.0406075119972229,546
Kidney and renal pelvis,Male,65-74,tde,1.9,.0402776416754112,.039951890707016,.0406033918261528,546
Kidney and renal pelvis,Male,65-74,tde,1.95,.0402685943343925,.0399454534053802,.0405917353928089,546
Kidney and renal pelvis,Male,65-74,tde,2,.0402525706072306,.0399320758879185,.040573064237833,546
Kidney and renal pelvis,Male,65-74,tde,2.05,.0402251509931013,.03990738093853,.0405429229140282,546
Kidney and renal pelvis,Male,65-74,tde,2.0999999,.0401916810965956,.0398766621947289,.0405066981911659,546
Kidney and renal pelvis,Male,65-74,tde,2.1500001,.040152573247599,.039840329438448,.0404648147523403,546
Kidney and renal pelvis,Male,65-74,tde,2.2,.0401082116241788,.0397987626492977,.0404176600277424,546
Kidney and renal pelvis,Male,65-74,tde,2.25,.0400589533454884,.0397523157298565,.0403655879199505,546
Kidney and renal pelvis,Male,65-74,tde,2.3,.0400051312147249,.0397013165056705,.0403089448809624,546
Kidney and renal pelvis,Male,65-74,tde,2.3499999,.0399470553937916,.0396460741758347,.0402480363845825,546
Kidney and renal pelvis,Male,65-74,tde,2.4000001,.0398850147897688,.0395868681371212,.0401831604540348,546
Kidney and renal pelvis,Male,65-74,tde,2.45,.0398192798070007,.039523970335722,.040114589035511,546
Kidney and renal pelvis,Male,65-74,tde,2.5,.0397501019916973,.039457630366087,.0400425754487514,546
Kidney and renal pelvis,Male,65-74,tde,2.55,.0396777165032294,.0393880791962147,.0399673543870449,546
Kidney and renal pelvis,Male,65-74,tde,2.5999999,.0396023430355381,.0393155328929424,.0398891530930996,546
Kidney and renal pelvis,Male,65-74,tde,2.6500001,.039524193457438,.0392402037978172,.0398081801831722,546
Kidney and renal pelvis,Male,65-74,tde,2.7,.0394434852095214,.0391623079776764,.039724662899971,546
Kidney and renal pelvis,Male,65-74,tde,2.75,.0393604216133136,.039082046598196,.0396387949585915,546
Kidney and renal pelvis,Male,65-74,tde,2.8,.0392751910396627,.0389996059238911,.0395507775247097,546
Kidney and renal pelvis,Male,65-74,tde,2.8499999,.0391879678328666,.0389151573181152,.0394607782363892,546
Kidney and renal pelvis,Male,65-74,tde,2.9000001,.0390989130488809,.0388288646936417,.039368961006403,546
Kidney and renal pelvis,Male,65-74,tde,2.95,.0390081772196175,.0387408770620823,.0392754785716534,546
Kidney and renal pelvis,Male,65-74,tde,3,.0389158987625305,.0386513285338879,.0391804724931717,546
Kidney and renal pelvis,Male,65-74,tde,3.05,.0388170604430432,.038555234670639,.0390788838267326,546
Kidney and renal pelvis,Male,65-74,tde,3.0999999,.0387169563651556,.0384578593075275,.0389760546386242,546
Kidney and renal pelvis,Male,65-74,tde,3.1500001,.0386156976669891,.038359310477972,.0388720855116844,546
Kidney and renal pelvis,Male,65-74,tde,3.2,.0385133890803404,.0382596924901009,.0387670882046223,546
Kidney and renal pelvis,Male,65-74,tde,3.25,.0384101266370009,.0381590984761715,.0386611558496952,546
Kidney and renal pelvis,Male,65-74,tde,3.3,.0383060001470585,.0380576178431511,.0385543815791607,546
Kidney and renal pelvis,Male,65-74,tde,3.3499999,.0382010932234178,.0379553399980068,.0384468473494053,546
Kidney and renal pelvis,Male,65-74,tde,3.4000001,.0380954832387092,.0378523357212543,.0383386313915253,546
Kidney and renal pelvis,Male,65-74,tde,3.45,.0379892437664734,.0377486795186996,.0382298044860363,546
Kidney and renal pelvis,Male,65-74,tde,3.5,.0378824419475922,.0376444421708584,.0381204411387444,546
